Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI,Tier
009770,삼정펄프,Unknown,73374148850,29350.0,1108.0,0.35,150.0,49.38,Small Cap
004540,깨끗한나라,Unknown,73289683824,1968.0,66226.0,0.97,-29.0,15.66,Small Cap
005750,대림바스,Unknown,72524244000,4350.0,44800.0,1.69,45.0,44.44,Small Cap
013360,일성건설,Unknown,72285289440,1338.0,429844.0,2.27,-14.0,49.65,Small Cap
004450,삼화왕관,Unknown,72063977550,33450.0,316.0,0.05,-1250.0,33.33,Small Cap
000910,유니온,Unknown,71813447400,4600.0,138799.0,0.09,-110.0,55.26,Small Cap
372910,한컴라이프케어,Unknown,71538339510,2585.0,233192.0,1.81,-80.0,27.38,Small Cap
055490,테이팩스,Unknown,71687839500,15030.0,16258.0,1.01,30.0,63.79,Small Cap
002795,아모레퍼시픽홀딩스우,Unknown,71332533900,11070.0,33485.0,2.23,220.0,40.0,Small Cap
000220,유유제약,Unknown,71195227180,4180.0,39415.0,0.93,-50.0,29.35,Small Cap
102280,쌍방울,Unknown,70637274900,2690.0,0.0,,0.0,,Small Cap
072130,유엔젤,Unknown,70022315220,5430.0,67226.0,0.63,-70.0,52.94,Small Cap
000850,화천기공,Unknown,70400000000,32000.0,3053.0,1.2,-500.0,38.16,Small Cap
357250,미래에셋맵스리츠,Unknown,68986489800,2760.0,23201.0,0.9,-5.0,33.33,Small Cap
003010,혜인,Unknown,69665853560,5480.0,53866.0,0.53,-30.0,54.0,Small Cap
092440,기신정기,Unknown,69350000000,2375.0,22954.0,0.72,-15.0,25.0,Small Cap
017040,광명전기,Unknown,68603444545,1583.0,1801288.0,0.68,127.0,61.89,Small Cap
006370,대구백화점,Unknown,68176149300,6300.0,42379.0,1.61,-100.0,39.13,Small Cap
031820,아이티센씨티에스,Unknown,67788820960,560.0,428044.0,1.24,-16.0,28.83,Small Cap
004910,조광페인트,Unknown,67584000000,5280.0,38091.0,1.29,-50.0,37.1,Small Cap
37550L,DL이앤씨2우(전환),Unknown,65892871200,31200.0,3640.0,1.76,1850.0,64.57,Small Cap
047400,유니온머티리얼,Unknown,67536000000,1608.0,1059915.0,0.17,-159.0,58.46,Small Cap
003925,남양유업우,Unknown,67400000000,33700.0,5229.0,1.1,-1550.0,34.43,Small Cap
002630,오리엔트바이오,Unknown,66999397825,565.0,795873.0,1.12,-32.0,46.01,Small Cap
009190,대양금속,Unknown,64875322750,1502.0,212672.0,0.86,-15.0,22.0,Small Cap
018500,동원금속,Unknown,64755582205,1385.0,178234.0,0.62,-52.0,63.14,Small Cap
120115,코오롱인더우,Unknown,64352745000,23250.0,2608.0,0.43,-350.0,54.55,Small Cap
000725,현대건설우,Unknown,64230803700,60900.0,38124.0,3.9,8400.0,82.99,Small Cap
002140,고려산업,Unknown,63595533750,2550.0,100473.0,1.14,-25.0,37.5,Small Cap
023810,인팩,Unknown,62500000000,6250.0,10429.0,0.62,-320.0,40.0,Small Cap
28513K,SK케미칼우,Unknown,62193612600,29400.0,23277.0,0.98,2900.0,82.84,Small Cap
004060,SG세계물산,Unknown,63359012480,313.0,772781.0,2.28,-1.0,43.24,Small Cap
001550,조비,Unknown,62099178440,11960.0,77820.0,2.55,-330.0,44.81,Small Cap
013700,까뮤이앤씨,Unknown,61603105730,1031.0,47392.0,0.72,-33.0,8.0,Small Cap
155660,DSR,Unknown,61600000000,3850.0,8870.0,0.69,35.0,56.96,Small Cap
075180,새론오토모티브,Unknown,61536000000,3205.0,860.0,0.12,-5.0,60.78,Small Cap
378850,화승알앤에이,Unknown,61444370405,3235.0,96217.0,0.25,-180.0,46.94,Small Cap
481850,신한글로벌액티브리츠,Unknown,60086131648,1382.0,87595.0,1.02,-22.0,11.43,Small Cap
019175,신풍제약우,Unknown,61160000000,27800.0,15912.0,1.84,4900.0,67.5,Small Cap
000890,보해양조,Unknown,61073736631,439.0,352855.0,1.08,-8.0,44.44,Small Cap
002760,보락,Unknown,60678700000,1013.0,155665.0,1.28,-16.0,13.43,Small Cap
009835,한화솔루션우,Unknown,60005631700,23300.0,15518.0,1.65,400.0,58.14,Small Cap
004410,서울식품,Unknown,59710048090,154.0,2808684.0,0.26,-3.0,35.0,Small Cap
025560,미래산업,Unknown,59529645120,13280.0,352920.0,4.89,1330.0,67.83,Small Cap
004920,씨아이테크,Unknown,59227833119,1183.0,78104.0,0.61,-52.0,25.43,Small Cap
041650,상신브레이크,Unknown,58724415750,2735.0,24054.0,0.21,-45.0,59.09,Small Cap
011300,성안머티리얼스,Unknown,58512245800,376.0,837304.0,0.14,-36.0,45.71,Small Cap
008870,금비,Unknown,58000000000,58000.0,1480.0,0.25,-300.0,31.91,Small Cap
002880,대유에이텍,Unknown,57962584800,1240.0,281042.0,0.52,-188.0,54.24,Small Cap
004440,삼일씨엔에스,Unknown,57803039380,4540.0,6551.0,0.38,-185.0,37.96,Small Cap
051630,진양화학,Unknown,57770000000,2725.0,180589.0,0.44,-550.0,54.5,Small Cap
004870,티웨이홀딩스,Unknown,57713381940,510.0,127032.0,0.78,-2.0,41.33,Small Cap
012160,영흥,Unknown,57139049808,564.0,122512.0,0.22,-5.0,51.23,Small Cap
010770,평화홀딩스,Unknown,57039317400,3900.0,80153.0,1.02,-125.0,55.19,Small Cap
093240,형지엘리트,Unknown,57124705392,1488.0,1139043.0,0.42,-134.0,45.19,Small Cap
123700,SJM,Unknown,56723804230,3635.0,46583.0,0.82,-165.0,55.56,Small Cap
003080,SB성보,Unknown,55655600000,2780.0,108503.0,3.59,-20.0,33.33,Small Cap
011230,삼화전자,Unknown,55187315500,3265.0,125812.0,0.2,-245.0,40.0,Small Cap
004770,써니전자,Unknown,55107543776,1552.0,246671.0,1.21,-50.0,41.74,Small Cap
000650,천일고속,Unknown,55096431000,38550.0,287.0,0.45,-150.0,23.73,Small Cap
000950,전방,Unknown,54852000000,32650.0,1758.0,0.21,-1700.0,33.69,Small Cap
011420,갤럭시아에스엠,Unknown,54768692272,1988.0,250915.0,1.23,-27.0,28.06,Small Cap
025530,SJM홀딩스,Unknown,54658469280,3660.0,15956.0,1.24,-20.0,58.57,Small Cap
017180,명문제약,Unknown,54393433308,1602.0,95662.0,1.19,-49.0,25.42,Small Cap
118000,메타케어,Unknown,54453424388,317.0,11200377.0,7.18,11.0,37.1,Small Cap
069730,DSR제강,Unknown,54000000000,3750.0,13841.0,0.82,15.0,42.25,Small Cap
007610,선도전기,Unknown,54000000000,3000.0,0.0,,0.0,,Small Cap
090080,평화산업,Unknown,53968920597,983.0,191046.0,0.93,-19.0,53.12,Small Cap
021050,서원,Unknown,53836185060,1134.0,131779.0,1.05,-10.0,51.77,Small Cap
002410,범양건영,Unknown,53173451700,1935.0,0.0,,0.0,,Small Cap
006980,우성,Unknown,52808100000,17090.0,3902.0,1.33,500.0,50.25,Small Cap
025750,한솔홈데코,Unknown,53092433191,659.0,189249.0,1.05,-12.0,32.79,Small Cap
058730,다스코,Unknown,52537450095,2795.0,33051.0,0.43,-55.0,47.37,Small Cap
005305,롯데칠성우,Unknown,52410956000,67600.0,1946.0,0.99,-900.0,34.29,Small Cap
006125,SK디스커버리우,Unknown,52366954500,39900.0,3518.0,0.83,3550.0,63.94,Small Cap
001620,케이비아이동국실업,Unknown,52085138508,468.0,60554.0,0.64,-4.0,29.03,Small Cap
002920,유성기업,Unknown,52024737500,2005.0,23991.0,1.02,-40.0,42.91,Small Cap
023350,한국종합기술,Unknown,52012500000,4750.0,22156.0,0.15,-50.0,48.78,Small Cap
008250,이건산업,Unknown,51915489900,4740.0,23320.0,0.09,-90.0,49.79,Small Cap
465770,STX그린로지스,Unknown,50914327200,7100.0,53970.0,0.27,-250.0,45.12,Small Cap
019490,엑시큐어하이트론,Unknown,51133188630,669.0,1616489.0,1.01,30.0,47.17,Small Cap
006740,영풍제지,Unknown,51164078024,898.0,955838.0,5.63,-87.0,3.64,Small Cap
027740,마니커,Unknown,50745471172,799.0,169395.0,1.27,-12.0,19.51,Small Cap
109070,주성코퍼레이션,Unknown,50592200340,958.0,215858.0,0.72,-56.0,31.4,Small Cap
009320,아진전자부품,Unknown,49989966780,1014.0,45847.0,0.88,-27.0,47.19,Small Cap
010600,웰바이오텍,Unknown,49553256815,545.0,0.0,,0.0,,Small Cap
090370,메타랩스,Unknown,49560331110,1990.0,11169946.0,8.61,739.0,78.8,Small Cap
023960,에쓰씨엔지니어링,Unknown,48914263850,1286.0,124429.0,0.81,11.0,59.33,Small Cap
001465,BYC우,Unknown,48677010000,22600.0,2607.0,0.69,-550.0,25.0,Small Cap
003475,유안타증권우,Unknown,48227111820,3735.0,76466.0,0.85,55.0,54.17,Small Cap
003535,한화투자증권우,Unknown,47568000000,9910.0,57344.0,0.06,50.0,17.92,Small Cap
134790,시디즈,Unknown,47300000000,23650.0,4495.0,1.45,-900.0,40.8,Small Cap
012280,영화금속,Unknown,47169693065,913.0,95668.0,0.81,-15.0,63.3,Small Cap
092780,DYP,Unknown,46945559900,3565.0,6987.0,0.46,-35.0,42.11,Small Cap
009810,플레이그램,Unknown,46933237500,309.0,254036.0,0.88,-6.0,38.64,Small Cap
020760,일진디스플,Unknown,46465394382,902.0,0.0,,0.0,,Small Cap
000215,DL우,Unknown,46368162500,27500.0,34834.0,3.57,3300.0,85.34,Small Cap
37550K,DL이앤씨우,Unknown,46294081500,21900.0,23381.0,2.24,2610.0,78.94,Small Cap
003465,유화증권우,Unknown,46225144125,2645.0,1607.0,0.33,5.0,59.46,Small Cap
357430,마스턴프리미어리츠,Unknown,45696949886,1498.0,35422.0,0.74,4.0,37.33,Small Cap
008420,문배철강,Unknown,45927851200,2240.0,76113.0,0.44,-15.0,41.38,Small Cap
145270,케이탑리츠,Unknown,45801917622,953.0,135109.0,1.97,-3.0,41.86,Small Cap
002870,신풍,Unknown,44782094700,1281.0,114276.0,0.45,-24.0,70.53,Small Cap
010640,진양폴리,Unknown,44350000000,4435.0,55733.0,0.4,-545.0,50.21,Small Cap
026940,부국철강,Unknown,44100000000,2205.0,62327.0,0.93,-65.0,34.48,Small Cap
000040,KR모터스,Unknown,43964968656,509.0,141713.0,0.33,-3.0,31.58,Small Cap
002360,SH에너지화학,Unknown,43008753510,387.0,383867.0,0.69,-5.0,24.14,Small Cap
308170,씨티알모빌리티,Unknown,41930700000,4870.0,7391.0,0.9,-50.0,43.75,Small Cap
001210,금호전기,Unknown,42287595939,687.0,248431.0,0.51,-29.0,9.38,Small Cap
006570,대림통상,Unknown,41335875000,2715.0,8377.0,1.25,-40.0,54.4,Small Cap
014130,한익스프레스,Unknown,40440000000,3370.0,21000.0,1.06,120.0,65.33,Small Cap
049800,우진플라임,Unknown,40400000000,2020.0,11810.0,0.59,-20.0,9.3,Small Cap
005360,모나미,Unknown,39211912025,2075.0,757010.0,4.99,10.0,62.0,Small Cap
446070,유니드비티플러스,Unknown,38200374000,3600.0,27236.0,1.49,-15.0,41.11,Small Cap
005030,부산주공,Unknown,38288532168,486.0,0.0,,0.0,,Small Cap
33626L,두산퓨얼셀2우B,Unknown,38075325000,12750.0,213001.0,4.74,1600.0,70.55,Small Cap
