Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI
373220,LG에너지솔루션,Unknown,110682000000000,473000.0,499652.0,0.95,-19000.0,76.65
329180,HD현대중공업,Unknown,53263869600000,600000.0,130400.0,0.62,6000.0,71.28
005380,현대차,Unknown,59379752140000,290000.0,3621762.0,3.16,37500.0,86.67
207940,삼성바이오로직스,Unknown,86903454000000,1221000.0,0.0,0.0,43000.0,86.28
005935,삼성전자우,Unknown,68868261641600,84400.0,6077051.0,1.56,6500.0,76.3
034020,두산에너빌리티,Unknown,56817773650200,88700.0,5182993.0,0.61,7800.0,62.31
000660,SK하이닉스,Unknown,406953322035000,559000.0,3343856.0,0.81,49000.0,83.33
012450,한화에어로스페이스,Unknown,50480569579000,979000.0,119945.0,0.57,-34000.0,48.18
000270,기아,Unknown,47215333473000,119900.0,3038620.0,2.4,5000.0,83.81
005930,삼성전자,Unknown,636361076615000,107500.0,36685902.0,1.48,8700.0,75.36
402340,SK스퀘어,Unknown,34460623080000,260000.0,817419.0,1.36,-11000.0,55.16
032830,삼성생명,Unknown,30860000000000,154300.0,512865.0,1.73,-8300.0,46.15
105560,KB금융,Unknown,44478481209800,116600.0,1236699.0,1.27,2800.0,60.59
267260,HD현대일렉트릭,Unknown,31361007450000,870000.0,184721.0,1.06,90000.0,82.69
028260,삼성물산,Unknown,38414698944000,226000.0,324675.0,0.8,17000.0,63.05
042660,한화오션,Unknown,42162483014400,137600.0,3795598.0,1.19,2400.0,70.8
035420,NAVER,Unknown,41958080665000,267500.0,2861914.0,1.44,20500.0,53.29
055550,신한지주,Unknown,35586778662200,73300.0,1296300.0,1.01,-100.0,61.42
009540,HD한국조선해양,Unknown,33546456984000,474000.0,268946.0,1.07,27000.0,67.88
068270,셀트리온,Unknown,40552915442400,175600.0,509694.0,0.92,2700.0,57.91
012330,현대모비스,Unknown,29007249704000,316000.0,400441.0,2.0,9000.0,76.47
086790,하나금융지주,Unknown,23796857097000,85500.0,1215810.0,1.39,-2500.0,50.86
006400,삼성SDI,Unknown,25948540660000,322000.0,1007311.0,0.91,29000.0,85.4
096770,SK이노베이션,Unknown,21790904373200,128900.0,700849.0,1.17,-5900.0,74.08
015760,한국전력,Unknown,27315571476350,42550.0,1662728.0,0.5,-750.0,69.19
064350,현대로템,Unknown,25157298536500,230500.0,430634.0,0.59,-4000.0,61.08
010140,삼성중공업,Unknown,26004000000000,29550.0,6062391.0,0.75,4750.0,82.3
035720,카카오,Unknown,28794910783800,65100.0,3349758.0,1.03,5900.0,61.09
005490,POSCO홀딩스,Unknown,25129681596000,310500.0,461108.0,1.08,-15000.0,73.17
051910,LG화학,Unknown,28060456342500,397500.0,501449.0,0.99,-3500.0,84.89
000810,삼성화재,Unknown,20313924932500,441500.0,75125.0,0.91,-14000.0,42.98
010130,고려아연,Unknown,19981590679000,1033000.0,65386.0,1.11,-133000.0,41.64
267250,HD현대,Unknown,16193582425000,205000.0,201062.0,0.82,23400.0,78.01
298040,효성중공업,Unknown,19907909980000,2135000.0,43386.0,0.82,232000.0,92.06
316140,우리금융지주,Unknown,18645538528000,25400.0,1932629.0,1.1,-100.0,53.25
138040,메리츠금융지주,Unknown,19362005916500,110500.0,212309.0,0.95,-3200.0,46.92
003670,포스코퓨처엠,Unknown,19256856630000,216500.0,477882.0,0.55,-25500.0,74.96
034730,SK,Unknown,18016921695500,248500.0,165521.0,0.62,11000.0,67.32
011200,HMM,Unknown,19383540283500,20550.0,1403791.0,0.79,0.0,55.95
009150,삼성전기,Unknown,18299955520000,245000.0,908480.0,1.6,23000.0,78.0
033780,KT&G,Unknown,16086923318400,134200.0,168046.0,0.55,-2200.0,50.62
000150,두산,Unknown,15681119415000,949000.0,94054.0,0.54,148000.0,89.11
352820,하이브,Unknown,14355425502000,341000.0,551142.0,1.79,53000.0,77.14
259960,크래프톤,Unknown,13080704256000,276000.0,91912.0,0.84,-11000.0,26.09
024110,기업은행,Unknown,15414242047770,19330.0,937479.0,1.03,-80.0,60.38
006800,미래에셋증권,Unknown,14999321530400,26300.0,3983406.0,1.06,2000.0,68.85
066570,LG전자,Unknown,14268847501200,87600.0,1104075.0,1.25,-400.0,67.93
018260,삼성에스디에스,Unknown,14160137400000,183000.0,678308.0,2.57,15000.0,61.67
042700,한미반도체,Unknown,13696363140000,143700.0,999144.0,0.44,-6000.0,65.36
086280,현대글로비스,Unknown,14160000000000,188800.0,777629.0,3.62,20900.0,79.0
010120,LS ELECTRIC,Unknown,13050000000000,435000.0,237350.0,0.74,66500.0,89.71
030200,KT,Unknown,12386865817750,49150.0,276632.0,0.78,-500.0,43.0
443060,HD현대마린솔루션,Unknown,10781425005000,240500.0,143548.0,1.34,-500.0,50.68
323410,카카오뱅크,Unknown,11042328616550,23150.0,679223.0,0.78,250.0,54.74
272210,한화시스템,Unknown,11316271401100,59900.0,3364763.0,2.0,4900.0,58.36
079550,LIG넥스원,Unknown,11418000000000,519000.0,127662.0,0.74,34000.0,68.88
003550,LG,Unknown,12383993275500,80300.0,372224.0,1.11,100.0,75.14
017670,SK텔레콤,Unknown,11233519771900,52300.0,1436642.0,1.59,-1500.0,32.14
003230,삼양식품,Unknown,10154504220000,1348000.0,73679.0,1.28,66000.0,40.98
071050,한국금융지주,Unknown,10158848341600,182300.0,452190.0,1.29,10300.0,78.71
278470,에이피알,Unknown,9544817025000,255000.0,433022.0,0.87,16500.0,47.37
047810,한국항공우주,Unknown,10078926063800,103400.0,483116.0,0.78,1800.0,53.94
047050,포스코인터내셔널,Unknown,9675753340000,55000.0,476341.0,0.6,-3100.0,64.85
010620,HD현대미포,Unknown,9646028983500,241500.0,294404.0,0.88,6500.0,73.65
326030,SK바이오팜,Unknown,9045180375000,115500.0,297830.0,1.63,9000.0,73.99
000100,유한양행,Unknown,9436275566000,118000.0,469865.0,1.29,3900.0,49.08
005830,DB손해보험,Unknown,8977440000000,126800.0,192309.0,1.01,-5400.0,35.05
007660,이수페타시스,Unknown,8361310044100,113900.0,2085586.0,1.12,20300.0,91.41
010950,S-Oil,Unknown,8083444465600,71800.0,242597.0,0.61,-3100.0,64.43
003490,대한항공,Unknown,8156087641150,22150.0,1468888.0,0.96,-250.0,52.73
039490,키움증권,Unknown,7849022445000,297000.0,189480.0,1.1,25000.0,75.57
000720,현대건설,Unknown,7828310279500,70300.0,2689133.0,1.56,3700.0,66.49
005387,현대차2우B,Unknown,7692064600000,220000.0,394618.0,2.17,29200.0,91.1
034220,LG디스플레이,Unknown,7350000000000,14700.0,7216241.0,2.22,930.0,44.99
005940,NH투자증권,Unknown,7251607909150,20350.0,1251552.0,1.47,-200.0,59.66
377300,카카오페이,Unknown,7067671480600,52300.0,361036.0,0.61,100.0,51.75
000880,한화,Unknown,7166055066000,95600.0,281423.0,0.78,800.0,61.98
090430,아모레퍼시픽,Unknown,7071774563100,120900.0,175535.0,0.83,2200.0,50.67
180640,한진칼,Unknown,6990010611300,104700.0,137398.0,1.37,4800.0,61.29
016360,삼성증권,Unknown,6902890000000,77300.0,430808.0,1.14,-200.0,65.91
064400,LG씨엔에스,Unknown,6423538352400,66300.0,1551327.0,1.97,3900.0,54.34
006260,LS,Unknown,6625300000000,209000.0,541628.0,2.36,-2500.0,80.98
032640,LG유플러스,Unknown,6550584130200,15240.0,927408.0,0.94,70.0,55.94
021240,코웨이,Unknown,6414294663600,89200.0,226921.0,1.14,-3500.0,26.44
241560,두산밥캣,Unknown,5780120719500,60300.0,616627.0,1.7,-2000.0,60.2
161390,한국타이어앤테크놀로지,Unknown,5741609448150,46350.0,349221.0,0.9,2150.0,88.02
029780,삼성카드,Unknown,5740808049050,49550.0,59239.0,0.9,150.0,51.81
011070,LG이노텍,Unknown,5703772787000,241000.0,412408.0,2.14,24000.0,84.05
307950,현대오토에버,Unknown,5580780337000,203500.0,1417312.0,10.64,46800.0,91.19
128940,한미약품,Unknown,5444671175000,425000.0,524727.0,2.99,86000.0,66.96
088980,맥쿼리인프라,Unknown,5263352703070,10990.0,2907865.0,2.07,-310.0,16.42
009830,한화솔루션,Unknown,5259911601600,30600.0,1272107.0,1.09,-1500.0,63.91
028050,삼성E&A,Unknown,5086200000000,25950.0,1889045.0,1.97,-3350.0,42.16
454910,두산로보틱스,Unknown,5055958440000,78000.0,2627958.0,4.81,4900.0,66.53
062040,산일전기,Unknown,4770762840000,156700.0,542268.0,0.56,12000.0,78.88
005385,현대차우,Unknown,5064988320000,217000.0,278862.0,1.95,28200.0,91.06
011790,SKC,Unknown,4835781654600,127700.0,732205.0,1.61,15900.0,72.38
001040,CJ,Unknown,4980513558600,170700.0,104127.0,0.72,-100.0,48.56
036570,엔씨소프트,Unknown,4750456851000,220500.0,76909.0,0.77,17000.0,57.61
251270,넷마블,Unknown,4650084458200,54100.0,188874.0,0.94,-500.0,37.61
450080,에코프로머티,Unknown,4405742712000,63000.0,422381.0,0.41,-4800.0,69.48
001440,대한전선,Unknown,4512024660000,24200.0,17592323.0,3.65,5550.0,79.59
078930,GS,Unknown,4455292375100,47950.0,191666.0,0.83,-1200.0,68.21
066970,엘앤에프,Unknown,4434204845400,122100.0,1023347.0,1.02,-11500.0,72.73
004020,현대제철,Unknown,4403710905000,33000.0,583358.0,1.31,-1150.0,50.77
051900,LG생활건강,Unknown,4353549585500,284500.0,48436.0,1.02,500.0,42.86
138930,BNK금융지주,Unknown,4342211376740,13810.0,1254487.0,1.25,-330.0,43.93
175330,JB금융지주,Unknown,4292061582800,22450.0,286861.0,0.81,300.0,48.28
022100,포스코DX,Unknown,3998513372700,26300.0,481953.0,0.5,-850.0,76.06
082740,한화엔진,Unknown,4122288814800,49400.0,1079040.0,0.48,500.0,55.53
302440,SK바이오사이언스,Unknown,3973315651500,50700.0,95951.0,0.71,1550.0,65.27
271560,오리온,Unknown,3925937907600,99300.0,159786.0,1.23,-1900.0,35.42
052690,한전기술,Unknown,3906084000000,102200.0,308238.0,0.55,-7200.0,63.64
031210,서울보증보험,Unknown,3525990699000,50500.0,37081.0,0.7,200.0,50.0
002380,KCC,Unknown,3905604004500,439500.0,15831.0,0.39,22000.0,74.21
036460,한국가스공사,Unknown,3849452100000,41700.0,168185.0,0.62,-900.0,73.04
035250,강원랜드,Unknown,3611315640000,16880.0,432986.0,0.89,-210.0,28.21
071970,HD현대마린엔진,Unknown,3368404453500,99300.0,241535.0,0.65,1300.0,67.76
103140,풍산,Unknown,3082670580000,110000.0,694726.0,2.08,-9800.0,35.93
097950,CJ제일제당,Unknown,3454935687000,229500.0,43615.0,0.68,-3000.0,42.0
004990,롯데지주,Unknown,3068595182250,29250.0,222044.0,1.07,-350.0,60.0
439260,대한조선,Unknown,2854799719200,74100.0,270473.0,0.8,-4000.0,38.86
011170,롯데케미칼,Unknown,3024222123300,70700.0,118819.0,0.71,-5700.0,60.36
011780,금호석유화학,Unknown,3019682072000,116000.0,70895.0,0.74,-1000.0,71.58
018880,한온시스템,Unknown,2962798539480,4365.0,3991974.0,1.67,405.0,86.63
017800,현대엘리베이터,Unknown,2959293544500,75700.0,455116.0,1.21,-9200.0,40.08
042670,HD현대인프라코어,Unknown,2878092867120,15240.0,2715453.0,1.29,-1690.0,54.87
336260,두산퓨얼셀,Unknown,2796582100200,42700.0,1755437.0,0.58,11400.0,73.4
012750,에스원,Unknown,2849938350000,75000.0,38623.0,0.72,-2200.0,30.28
103590,일진전기,Unknown,2746678464000,57600.0,1772544.0,0.94,6700.0,79.84
012510,더존비즈온,Unknown,2707106054400,89100.0,126743.0,0.43,-2300.0,41.33
008930,한미사이언스,Unknown,2694627070000,39400.0,187170.0,0.96,2000.0,62.34
026960,동서,Unknown,2691900000000,27000.0,75325.0,1.04,-900.0,58.24
004370,농심,Unknown,2652031912000,436000.0,32362.0,0.88,7000.0,44.63
088350,한화생명,Unknown,2631645900000,3030.0,1187430.0,1.02,-95.0,44.86
014680,한솔케미칼,Unknown,2635432837500,232500.0,75256.0,0.97,20000.0,58.73
111770,영원무역,Unknown,2561202850400,57800.0,55008.0,1.08,-2200.0,36.17
489790,한화비전,Unknown,2544614856000,50400.0,414329.0,0.68,-1600.0,36.99
000990,DB하이텍,Unknown,2558069774400,58800.0,221751.0,0.4,-1500.0,49.4
361610,SK아이이테크놀로지,Unknown,2510863970000,30700.0,185451.0,0.85,-3000.0,59.86
097230,HJ중공업,Unknown,2537299166400,28100.0,3112614.0,0.44,-200.0,59.33
001450,현대해상,Unknown,2440620000000,27300.0,497265.0,1.09,-600.0,45.98
018670,SK가스,Unknown,2408386062000,260500.0,18824.0,1.72,24500.0,75.0
383220,F&F,Unknown,2348223697500,61300.0,56196.0,0.68,-4200.0,41.18
001720,신영증권,Unknown,2382156000000,144900.0,46522.0,2.05,7200.0,66.35
030000,제일기획,Unknown,2341088928750,20350.0,228125.0,0.6,-50.0,42.5
192820,코스맥스,Unknown,2320974590500,204500.0,44921.0,0.53,500.0,50.62
462870,시프트업,Unknown,2264119296000,38400.0,36993.0,0.57,-300.0,41.67
051600,한전KPS,Unknown,2281500000000,50700.0,138922.0,0.62,-1700.0,64.81
000240,한국앤컴퍼니,Unknown,2235724902000,23550.0,45763.0,0.73,-100.0,64.22
081660,미스토홀딩스,Unknown,2211526875200,36800.0,121623.0,1.4,-1750.0,40.0
009420,한올바이오파마,Unknown,2162762413200,41400.0,4556119.0,7.9,8650.0,69.71
010060,OCI홀딩스,Unknown,2148663521400,114200.0,150493.0,0.87,6200.0,81.24
139130,iM금융지주,Unknown,2143983231180,13230.0,726169.0,1.25,-320.0,45.66
003690,코리안리,Unknown,2067051138910,10610.0,216602.0,0.81,-380.0,39.87
004800,효성,Unknown,2121009566900,126700.0,66528.0,1.14,12900.0,86.23
006040,동원산업,Unknown,2138969921700,48450.0,54725.0,0.69,1150.0,72.46
028670,팬오션,Unknown,2047401230960,3830.0,1124429.0,0.58,0.0,66.28
000155,두산우,Unknown,2030202696000,508000.0,32747.0,0.72,58000.0,72.44
002790,아모레퍼시픽홀딩스,Unknown,2018237772000,25400.0,88786.0,0.68,200.0,40.0
483650,달바글로벌,Unknown,1850352858500,149900.0,112415.0,0.71,-1700.0,41.85
139480,이마트,Unknown,1992418131800,72200.0,134357.0,0.99,-1800.0,44.55
009970,영원무역홀딩스,Unknown,1918241577700,142100.0,20019.0,1.45,3200.0,68.12
008770,호텔신라,Unknown,1911383492700,48700.0,172950.0,0.71,-450.0,40.14
017960,한국카본,Unknown,1899849343200,36600.0,267883.0,0.55,-550.0,55.81
353200,대덕전자,Unknown,1875372303750,37950.0,965261.0,0.5,2800.0,62.54
000120,CJ대한통운,Unknown,1879737145600,82400.0,41063.0,0.66,-200.0,49.0
112610,씨에스윈드,Unknown,1840781740950,43650.0,167920.0,0.86,-1200.0,54.71
023530,롯데쇼핑,Unknown,1841597950500,65100.0,75454.0,1.23,-2000.0,37.84
161890,한국콜마,Unknown,1817590929000,77000.0,141265.0,0.82,1800.0,53.29
020560,아시아나항공,Unknown,1814778163910,8810.0,109658.0,1.07,-120.0,10.0
204320,HL만도,Unknown,1810196976000,38550.0,469307.0,1.83,1900.0,75.68
005070,코스모신소재,Unknown,1804346958000,55500.0,586273.0,0.35,-5100.0,71.3
069960,현대백화점,Unknown,1828408090400,80800.0,64217.0,0.68,-1300.0,40.26
003570,SNT다이내믹스,Unknown,1792320368300,53900.0,142828.0,1.45,-9300.0,23.11
282330,BGF리테일,Unknown,1790612661600,103600.0,29665.0,0.57,400.0,42.34
023590,다우기술,Unknown,1749798063000,39000.0,81203.0,1.08,4050.0,68.08
267270,HD현대건설기계,Unknown,1735761300000,100000.0,324502.0,1.36,-9800.0,57.71
034230,파라다이스,Unknown,1708578785910,18490.0,827715.0,0.71,-380.0,38.64
484870,엠앤씨솔루션,Unknown,1703540790000,186100.0,18428.0,0.77,-4200.0,41.78
457190,이수스페셜티케미컬,Unknown,1673538712000,55400.0,229190.0,0.47,-4300.0,67.71
375500,DL이앤씨,Unknown,1652217702100,42700.0,247816.0,1.06,-650.0,55.78
005850,에스엘,Unknown,1688403702000,36350.0,305593.0,1.79,100.0,65.64
004170,신세계,Unknown,1675367939700,173700.0,35279.0,0.94,-4500.0,38.93
069620,대웅제약,Unknown,1615168555000,139400.0,36331.0,0.87,5100.0,59.65
006360,GS건설,Unknown,1599518048100,18690.0,341305.0,0.84,-340.0,50.96
395400,SK리츠,Unknown,1561177721980,5290.0,298978.0,0.79,20.0,71.43
011210,현대위아,Unknown,1593631863800,58600.0,277576.0,2.25,1700.0,84.47
047040,대우건설,Unknown,1558584892500,3750.0,2631589.0,1.83,-70.0,57.58
007310,오뚜기,Unknown,1557041955000,388500.0,3090.0,0.51,0.0,39.58
085620,미래에셋생명,Unknown,1552431977530,8770.0,218335.0,1.43,380.0,70.34
051915,LG화학우,Unknown,1516231360000,197200.0,81138.0,1.15,2000.0,88.24
00680K,미래에셋증권2우B,Unknown,1491875000000,10850.0,544151.0,0.68,620.0,68.41
006280,녹십자,Unknown,1515743978600,129700.0,53253.0,1.13,900.0,50.45
007070,GS리테일,Unknown,1482359467950,17730.0,109362.0,0.54,330.0,70.79
