Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI
373220,LG에너지솔루션,Unknown,108576000000000,464000.0,443887.0,0.79,-50000.0,63.14
329180,HD현대중공업,Unknown,46872205248000,528000.0,328655.0,1.4,-67000.0,54.03
105560,KB금융,Unknown,46385791724800,121600.0,1326347.0,1.29,5600.0,68.2
207940,삼성바이오로직스,Unknown,86903454000000,1221000.0,0.0,0.0,0.0,76.83
005930,삼성전자,Unknown,595515574953200,100600.0,44831884.0,1.58,100.0,54.23
034020,두산에너빌리티,Unknown,53550911805600,83600.0,12058956.0,1.36,-12800.0,49.88
000660,SK하이닉스,Unknown,421513369335000,579000.0,8778997.0,1.83,21000.0,73.13
005380,현대차,Unknown,54977460171000,268500.0,1420277.0,1.08,10500.0,63.45
012450,한화에어로스페이스,Unknown,48985230950000,950000.0,301051.0,1.35,-43000.0,51.59
005935,삼성전자우,Unknown,63646023792000,78000.0,7671825.0,1.75,-1900.0,55.4
402340,SK스퀘어,Unknown,34460623080000,260000.0,837351.0,1.26,-15000.0,50.83
028260,삼성물산,Unknown,36629945232000,215500.0,340331.0,0.82,-15500.0,49.02
035420,NAVER,Unknown,43683459683000,278500.0,3470467.0,1.84,13500.0,59.47
042660,한화오션,Unknown,38730653001600,126400.0,4266516.0,1.2,-5500.0,62.52
055550,신한지주,Unknown,36557768530200,75300.0,1329671.0,1.02,900.0,62.26
000270,기아,Unknown,43710608970000,111000.0,1290707.0,0.96,-4800.0,49.43
267260,HD현대일렉트릭,Unknown,31288913180000,868000.0,480285.0,2.26,16000.0,71.94
068270,셀트리온,Unknown,40391258034600,174900.0,992167.0,1.63,-1700.0,47.91
032830,삼성생명,Unknown,30000000000000,150000.0,319753.0,0.83,-9600.0,23.9
009540,HD한국조선해양,Unknown,30326280206000,428500.0,461028.0,1.63,-33500.0,51.75
035720,카카오,Unknown,27733347252600,62700.0,5620424.0,1.63,-5000.0,58.17
051910,LG화학,Unknown,27178052055000,385000.0,436160.0,0.82,-32000.0,74.83
012330,현대모비스,Unknown,26436987072000,288000.0,311849.0,1.36,-18500.0,32.2
005490,POSCO홀딩스,Unknown,24725016836000,305500.0,439853.0,0.95,-21500.0,62.34
006400,삼성SDI,Unknown,26190297250000,325000.0,1464201.0,1.17,-6000.0,77.81
015760,한국전력,Unknown,27925437349500,43500.0,4755967.0,1.29,-2000.0,59.43
010140,삼성중공업,Unknown,24156000000000,27450.0,7768023.0,0.9,-2550.0,72.89
064350,현대로템,Unknown,23411021848500,214500.0,1185322.0,1.44,-16000.0,53.39
086790,하나금융지주,Unknown,24186513236600,86900.0,1082329.0,1.15,1100.0,48.67
000810,삼성화재,Unknown,21579231695000,469000.0,144366.0,1.7,24000.0,61.94
298040,효성중공업,Unknown,20691172012000,2219000.0,127850.0,2.02,220000.0,83.57
316140,우리금융지주,Unknown,19085984320000,26000.0,2654620.0,1.33,500.0,54.55
