Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI
329180,HD현대중공업,Unknown,52021045976000,586000.0,1117932.0,3.68,65000.0,40.69
373220,LG에너지솔루션,Unknown,108342000000000,463000.0,282819.0,0.6,-500.0,37.6
207940,삼성바이오로직스,Unknown,86903454000000,1221000.0,0.0,0.0,0.0,68.57
005930,삼성전자,Unknown,575388806018400,97200.0,21806342.0,0.84,-700.0,43.88
012450,한화에어로스페이스,Unknown,49243047955000,955000.0,211727.0,1.07,32000.0,38.33
005380,현대차,Unknown,55796491235000,272500.0,579023.0,0.49,8500.0,59.28
000660,SK하이닉스,Unknown,407681324400000,560000.0,5746779.0,1.21,-20000.0,54.21
034020,두산에너빌리티,Unknown,50219993846400,78400.0,6117065.0,0.85,500.0,46.3
005935,삼성전자우,Unknown,60953307400800,74700.0,3036304.0,0.79,-600.0,42.01
105560,KB금융,Unknown,49399342338500,129500.0,1133586.0,0.97,5800.0,69.1
000270,기아,Unknown,46073344590000,117000.0,667473.0,0.55,6900.0,53.74
068270,셀트리온,Unknown,45291446020900,196100.0,2152881.0,2.34,23200.0,74.25
402340,SK스퀘어,Unknown,38569389678000,291000.0,595985.0,0.94,12000.0,49.87
035420,NAVER,Unknown,39762143733000,253500.0,923411.0,0.58,-6500.0,51.28
028260,삼성물산,Unknown,37309851408000,219500.0,205063.0,0.58,5500.0,52.6
032830,삼성생명,Unknown,30720000000000,153600.0,448722.0,1.15,1600.0,42.11
042660,한화오션,Unknown,39557969165400,129100.0,2817706.0,0.78,2300.0,40.04
055550,신한지주,Unknown,38645396746400,79600.0,731700.0,0.54,2200.0,63.21
015760,한국전력,Unknown,30429097249800,47400.0,6249949.0,1.13,3300.0,58.8
009540,HD한국조선해양,Unknown,30573986112000,432000.0,567947.0,1.84,16500.0,35.46
267260,HD현대일렉트릭,Unknown,29702839240000,824000.0,177705.0,0.76,6000.0,50.48
051910,LG화학,Unknown,28766379772500,407500.0,338108.0,0.66,25500.0,51.53
012330,현대모비스,Unknown,27354938012000,298000.0,134033.0,0.63,8000.0,44.78
010130,고려아연,Unknown,21954603505000,1135000.0,31539.0,0.78,111000.0,52.49
000810,삼성화재,Unknown,22752516147500,494500.0,96733.0,0.99,6500.0,63.73
010140,삼성중공업,Unknown,23144000000000,26300.0,7153065.0,0.81,0.0,31.33
086790,하나금융지주,Unknown,26273956841600,94400.0,556183.0,0.5,2400.0,62.6
035720,카카오,Unknown,27162387301200,61400.0,3493416.0,0.72,-1400.0,51.04
006400,삼성SDI,Unknown,25384441950000,315000.0,544713.0,0.47,9000.0,59.93
005490,POSCO홀딩스,Unknown,25412946928000,314000.0,295472.0,0.67,15000.0,45.71
096770,SK이노베이션,Unknown,20742777087600,122700.0,268518.0,0.47,6800.0,39.56
138040,메리츠금융지주,Unknown,21359534128700,121900.0,318010.0,1.17,6700.0,67.25
064350,현대로템,Unknown,21468289033100,196700.0,574253.0,0.69,-2000.0,30.63
316140,우리금융지주,Unknown,19673245376000,26800.0,1618093.0,0.69,1100.0,59.6
298040,효성중공업,Unknown,19814664500000,2125000.0,62542.0,0.92,-63000.0,60.34
267250,HD현대,Unknown,16983513275000,215000.0,161030.0,0.65,7500.0,51.27
003670,포스코퓨처엠,Unknown,18634233090000,209500.0,304082.0,0.48,2500.0,23.91
033780,KT&G,Unknown,17105841710400,142700.0,337461.0,1.24,6900.0,66.83
011200,HMM,Unknown,18317681377400,19420.0,1637011.0,1.11,-400.0,26.7
034730,SK,Unknown,18705697374000,258000.0,243165.0,0.88,10500.0,54.19
024110,기업은행,Unknown,16466844194850,20650.0,1275221.0,1.05,950.0,66.37
000150,두산,Unknown,14970594510000,906000.0,145202.0,0.97,-12000.0,52.51
066570,LG전자,Unknown,14692352107400,90200.0,586352.0,0.59,1900.0,53.09
010120,LS ELECTRIC,Unknown,13590000000000,453000.0,217594.0,0.55,13000.0,63.78
009150,삼성전기,Unknown,15909757248000,213000.0,601975.0,1.05,-9500.0,40.0
259960,크래프톤,Unknown,12796341120000,270000.0,74799.0,0.71,12000.0,39.44
018260,삼성에스디에스,Unknown,12968519280000,167600.0,159355.0,0.56,-1200.0,47.06
003550,LG,Unknown,12784969396500,82900.0,274992.0,0.67,800.0,49.65
006800,미래에셋증권,Unknown,13345403947200,23400.0,3997742.0,0.73,300.0,39.19
030200,KT,Unknown,12626286418500,50100.0,270836.0,0.72,1850.0,53.03
352820,하이브,Unknown,12586577045000,297500.0,243004.0,0.6,-8000.0,45.0
086280,현대글로비스,Unknown,12495000000000,166600.0,120552.0,0.55,6600.0,47.78
323410,카카오뱅크,Unknown,10493789614000,22000.0,509075.0,0.48,450.0,36.63
017670,SK텔레콤,Unknown,11577183856700,53900.0,606861.0,0.66,500.0,51.02
042700,한미반도체,Unknown,11971212320000,125600.0,1093780.0,0.65,-1600.0,24.79
047810,한국항공우주,Unknown,10049683531700,103100.0,469520.0,0.79,6100.0,47.55
326030,SK바이오팜,Unknown,10047589975000,128300.0,363792.0,1.01,12300.0,73.82
272210,한화시스템,Unknown,10031619555900,53100.0,1103820.0,0.59,600.0,43.1
003230,삼양식품,Unknown,9943579800000,1320000.0,74226.0,1.21,24000.0,56.7
000100,유한양행,Unknown,9996054625000,125000.0,2056109.0,3.72,9700.0,59.14
443060,HD현대마린솔루션,Unknown,9593450940000,214000.0,433128.0,3.63,-6000.0,22.56
010950,S-Oil,Unknown,9648345274400,85700.0,299323.0,0.63,11300.0,70.42
071050,한국금융지주,Unknown,9456700842400,169700.0,305323.0,0.74,6700.0,44.04
278470,에이피알,Unknown,8216028772500,219500.0,703586.0,1.04,-14500.0,40.57
047050,포스코인터내셔널,Unknown,9306315485200,52900.0,240020.0,0.32,1300.0,34.72
005830,DB손해보험,Unknown,9373920000000,132400.0,287984.0,1.5,-6400.0,48.2
010620,HD현대미포,Unknown,9206665344500,230500.0,1339225.0,2.93,25000.0,39.88
079550,LIG넥스원,Unknown,8976000000000,408000.0,133902.0,0.65,6500.0,26.2
007660,이수페타시스,Unknown,8155764230900,111100.0,1379907.0,0.76,7100.0,61.07
003490,대한항공,Unknown,8064032475900,21900.0,1009200.0,0.72,200.0,43.55
005940,NH투자증권,Unknown,7625769496600,21400.0,879699.0,0.81,1470.0,54.25
039490,키움증권,Unknown,7624865952000,288000.0,142763.0,0.85,6500.0,47.64
090430,아모레퍼시픽,Unknown,7451977496600,127400.0,333741.0,1.07,900.0,64.07
161390,한국타이어앤테크놀로지,Unknown,7370566605500,59500.0,583818.0,1.16,10150.0,92.35
377300,카카오페이,Unknown,7027265544000,52000.0,336234.0,0.56,1300.0,43.01
016360,삼성증권,Unknown,7179720000000,80400.0,368228.0,0.73,6900.0,53.24
005387,현대차2우B,Unknown,7115159755000,203500.0,86366.0,0.44,7700.0,59.6
000720,현대건설,Unknown,6993142042000,62800.0,1157155.0,0.62,900.0,39.18
032640,LG유플러스,Unknown,6688129203800,15560.0,797185.0,0.8,-150.0,53.19
000880,한화,Unknown,6663831541500,88900.0,168114.0,0.4,2000.0,29.89
180640,한진칼,Unknown,6622818076800,99200.0,108387.0,1.04,-2400.0,47.95
034220,LG디스플레이,Unknown,6595000000000,13190.0,1609974.0,0.56,-220.0,37.16
064400,LG씨엔에스,Unknown,5493433251600,56700.0,728922.0,0.42,1300.0,40.67
021240,코웨이,Unknown,6529349276400,90800.0,237714.0,1.14,1600.0,44.62
029780,삼성카드,Unknown,6128935333900,52900.0,71075.0,1.01,1800.0,75.49
006260,LS,Unknown,6121270000000,193100.0,302689.0,0.99,-8900.0,39.85
011070,LG이노텍,Unknown,5739273447500,242500.0,154164.0,0.71,-11000.0,64.86
128940,한미약품,Unknown,6059598743000,473000.0,148682.0,0.6,34000.0,62.36
241560,두산밥캣,Unknown,5482966918000,57200.0,127110.0,0.38,-300.0,37.16
