Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI
373220,LG에너지솔루션,Unknown,106353000000000,454500.0,608320.0,1.58,68000.0,72.36
329180,HD현대중공업,Unknown,51577180396000,581000.0,261812.0,1.34,74000.0,72.22
005935,삼성전자우,Unknown,63890816191200,78300.0,2436600.0,0.73,4400.0,77.66
207940,삼성바이오로직스,Unknown,83487102000000,1173000.0,91327.0,0.99,46000.0,81.59
005930,삼성전자,Unknown,583676299109200,98600.0,15533688.0,0.64,3600.0,74.51
005380,현대차,Unknown,53441776926000,261000.0,1060191.0,1.28,37500.0,90.0
012450,한화에어로스페이스,Unknown,51924344807000,1007000.0,256790.0,1.14,53000.0,44.86
000660,SK하이닉스,Unknown,350533138747500,481500.0,3510690.0,0.89,59000.0,79.21
000270,기아,Unknown,46506512787000,118100.0,864654.0,0.84,14300.0,79.7
034020,두산에너빌리티,Unknown,50604330534000,79000.0,4895634.0,0.62,-3900.0,74.35
402340,SK스퀘어,Unknown,34261811793000,258500.0,406816.0,0.67,15000.0,70.49
028260,삼성물산,Unknown,35355121152000,208000.0,240437.0,0.64,2000.0,62.7
009540,HD한국조선해양,Unknown,32697179592000,462000.0,327788.0,1.58,34500.0,76.34
105560,KB금융,Unknown,44173311527400,115800.0,850669.0,0.95,100.0,52.92
012330,현대모비스,Unknown,28869557063000,314500.0,148850.0,0.78,14000.0,63.11
042660,한화오션,Unknown,40569133365600,132400.0,6520651.0,3.09,27300.0,73.36
055550,신한지주,Unknown,35975174609400,74100.0,827299.0,0.61,3000.0,64.83
035420,NAVER,Unknown,40075849009000,255500.0,1076507.0,0.47,-3000.0,50.93
032830,삼성생명,Unknown,31920000000000,159600.0,127534.0,0.45,-2600.0,61.52
068270,셀트리온,Unknown,41176451158200,178300.0,426270.0,0.67,7100.0,50.8
064350,현대로템,Unknown,25593867708500,234500.0,1505262.0,1.9,21000.0,58.0
267260,HD현대일렉트릭,Unknown,24728334610000,686000.0,88701.0,0.65,18000.0,73.24
051910,LG화학,Unknown,27601606113000,391000.0,1575365.0,4.09,97000.0,84.32
086790,하나금융지주,Unknown,24659667120400,88600.0,482194.0,0.67,2200.0,49.18
010140,삼성중공업,Unknown,21208000000000,24100.0,7313032.0,1.55,2550.0,65.69
010130,고려아연,Unknown,22902423392000,1184000.0,39625.0,0.83,-202000.0,67.09
