Code,Name,Sector,MarketCap,Close,Volume,Volume Spike,Momentum,RSI
373220,LG에너지솔루션,Unknown,101205000000000,432500.0,368538.0,1.04,72500.0,68.11
329180,HD현대중공업,Unknown,45451835392000,512000.0,133308.0,0.79,-5000.0,57.78
034020,두산에너빌리티,Unknown,51437060023800,80300.0,4709983.0,0.58,2700.0,75.15
005380,현대차,Unknown,50779925968000,248000.0,1123197.0,1.56,29500.0,82.95
207940,삼성바이오로직스,Unknown,80782490000000,1135000.0,102225.0,1.14,115000.0,71.06
005930,삼성전자,Unknown,580716480148200,98100.0,17555614.0,0.71,4800.0,76.59
000660,SK하이닉스,Unknown,353445148207500,485500.0,3333903.0,0.82,70500.0,79.71
000270,기아,Unknown,45088871415000,114500.0,1188885.0,1.18,13400.0,73.68
005935,삼성전자우,Unknown,62014074464000,76000.0,3003030.0,0.95,2700.0,75.0
012450,한화에어로스페이스,Unknown,49139921153000,953000.0,196306.0,0.89,-40000.0,43.77
402340,SK스퀘어,Unknown,34725704796000,262000.0,400177.0,0.64,16500.0,68.04
105560,KB금융,Unknown,45088820574600,118200.0,859897.0,0.97,6600.0,55.74
035420,NAVER,Unknown,40467980604000,258000.0,1527621.0,0.65,-4500.0,62.86
028260,삼성물산,Unknown,35355121152000,208000.0,297367.0,0.79,6500.0,57.35
055550,신한지주,Unknown,36120823089600,74400.0,1280106.0,0.92,4000.0,64.71
009540,HD한국조선해양,Unknown,29972414626000,423500.0,126354.0,0.68,3500.0,63.95
068270,셀트리온,Unknown,40899324173400,177100.0,466950.0,0.77,6200.0,38.66
012330,현대모비스,Unknown,28318786499000,308500.0,124554.0,0.68,19500.0,46.9
042660,한화오션,Unknown,34839202897800,113700.0,3226161.0,1.85,4300.0,55.13
032830,삼성생명,Unknown,31940000000000,159700.0,184891.0,0.63,2600.0,52.18
035720,카카오,Unknown,26008306514400,58800.0,1646974.0,0.62,-1000.0,34.69
015760,한국전력,Unknown,27090884049400,42200.0,3843883.0,1.49,6500.0,73.87
006400,삼성SDI,Unknown,20992530565000,260500.0,876562.0,1.47,50000.0,81.76
